item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
603,87,Contract Approval,False,,No location name/address matched,Supported Option B and the lease agreement will be brought back to the next Council meeting
604,87,Unknown,False,,No location name/address matched,"No formal action recorded. Horizon Council - Christopher Spiro, Spiro & Associates This agenda item was addressed immediately following agenda item 5 (a)"
605,87,Presentation,False,,No location name/address matched,"No formal action recorded. South Lee County Watershed Initiative Update - Josh Evans, J.R. Evans Engineering Village Manager Sarkozy explained that this related to the Village Stormwater Master Plan. Josh Evans provided introductory comments. Roger Copp, Water Science Associates, offered a PowerPoint presentation that included: the Corkscrew Watershed and MIKE SHE Model Domain; modeling requirements for regional model; objectives for the regional modeling task; update of modeling project for the Village of Estero; structures west ofI-75; network and structures; cross sections from more recent studies; map of calibration stations in model; next steps; how irrigation is represented in model; model calibration process; and future uses of the regional model. Mr. Copp was hopeful that the model would be ready by June. Questions or Comments: Councilmembers Levitan, Wilson, Errington, Batos, Vice Mayor Ribble and Mayor B"
606,88,Administrative,True,,No location name/address matched,"Approved agenda with combining 4a into 8a, 8b, and 8c"
607,88,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
608,88,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023-09
611,88,Contract Approval,True,,No location name/address matched,"Approved the revised Hagerty Consulting, Inc. contract and authorize the Village Manager to execute the contract document on behalf of the Village of Estero Council. Grant the Village Manager the authority to renegotiate and execute the renewal of this contract for four additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero"
612,88,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2023-03 Katy Errington/Key to the Village of Estero A Resolution of the Village Council of the Village of Estero, Florida, Honoring Katy Errington, and Providing an Effective Date. Mayor McLain presented the key to the Village of Estero to Katy Errington. Staff Presentation/Comments Steve Sarkozy, Village Manager  Council Questions or Comments Councilmembers Fiesel, Fayhee, Lopez, Zalucki, Vice Mayor Ribble, and Mayor McLain. Public Comments Nola Boomer, Boomer Estates Paul Hayden, Senior Legislative Aide to Senator Kathleen Passidomo A consensus to accept this Resolution 2023-03 as formal record"
613,88,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2023-04 Jim Boesch/Key to the Village of Estero A Resolution of the Village Council of the Village of Estero, Florida, Honoring Jim Boesch and Providing an Effective Date Mayor McLain presented the key to the Village of Estero to Jim Boesch. Staff Presentation/Comments Steve Sarkozy, Village Manager Council Questions or Comments Councilmembers Fiesel, Fayhee, Lopez, Zalucki, Vice Mayor Ribble, and Mayor McLain. Public Comments Diane Boesch A consensus to accept this Resolution 2023-04 as formal record"
614,88,Resolution,False,,No location name/address matched,"No formal action recorded. Resolution No. 2023-05 Jim Wilson/Key to the Village of Estero A Resolution of the Village Council of the Village of Estero, Florida, Honoring Jim Wilson and Providing an Effective Date. Mayor McLain presented the key to the Village of Estero to Jim Wilson. Staff Presentation/Comments Steve Sarkozy, Village Manager Council Questions or Comments Councilmembers Fiesel, Fayhee, Lopez, Zalucki, Vice Mayor Ribble, and Mayor McLain. Public Comments None. A consensus to accept this Resolution 2023-05 as formal record. RECESS: Light Reception at 10:36 am  RECONVENE MEETING at 10:51 am"
615,89,Vote,True,,No location name/address matched,Approved the agenda
616,89,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
617,89,Unknown,False,,No location name/address matched,"Accepted Roger Strelow's resignation, with thanks from the Council for all of his service, past and present, and accepted his offer to remain on the Board until appointment of a new Board Member"
619,89,Public Comment,False,,No location name/address matched,"No formal action recorded. Traffic Survey Analysis Report Discussion Village Manager Sarkozy provided a brief introduction. Presentation by: Lieutenant Petracca, Lee County Sheriff's Office, provided explanation regarding the analysis of a study of vehicle traffic speed and traffic volume conducted on various primary roadways within the Village utilizing the STALKER speed measurement trailer. Questions or Comments by: Councilmembers Boesch, Errington, Wilson, and Vice Mayor Levitan. Discussion ensued regarding obtaining an updated accident report; average speed; data collection; the inclusion of traffic data collection past Estero Parkway; dump trucks; and total traffic volume. Public Comment: William Williams"
620,89,Budget,False,Budget / Capital Improvement,No location name/address matched,"No formal action recorded. Schedule Public Workshop for Capital Improvement Program Village Manager Sarkozy and Finance Director Pace addressed Council regarding scheduling the workshop to gather input on the Capital Improvement Program. Discussion followed regarding possible dates and locations, as well as documents to be included when advertising the meeting (ECIF Estero Community Needs & Assets Study; FGCU Estero Infrastructure Inventory; ""green dot"" survey from the January 12, 2016 Village Center Public Workshop). Public Comment: None"
621,89,Public Comment,False,,No location name/address matched,"No formal action recorded. Revision to Meetings Schedule Discussion In response to concerns raised regarding providing timely meeting information to the Council, an expanded agenda to include all categories was considered, focusing all Council work on the first and third Wednesday of each month, allowing for better flow of the agendas. Additional meeting dates would be added for special meetings or workshops and public hearings for major issues. Questions or Comments by: Vice Mayor Levitan, Mayor Batos, and Councilmembers Boesch and Wilson. Public Comment: None. New schedule to begin May 4, 2016; all meetings to begin at 9:30 a.m. unless otherwise required by state law"
622,90,Public Comment,False,,No location name/address matched,"No formal action recorded. PowerPoint Presentation: Land Use Regulation Process Staff Presentation/Comments: Mary Gibbs, Community Development Director Nancy Stroud, Village Land Use Counsel Board Questions or Comments:  __________________________ Board Members Gargano, Naratil, Tatooles, Jeannin, Sheeley, Wallace, Co-Chairman Wood, and Co-Chairman Levitan. Public Comment: None. The meeting went into recess at 7:01 p.m. and reconvened at 7:10 p.m"
623,91,Administrative,True,,No location name/address matched,Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation
624,91,Administrative,True,,No location name/address matched,Approved agenda with the deletion of Action Item 7e
625,91,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
627,91,Contract Approval,False,Estero on the River,No location name/address matched,"Amendment One to Contract No. EC 2020-31 for Estero on the River Structure Demolition and updating contract to keep structure #6, the bomb shelter"
